beer_beerid,beer_style,beer_style_id,beer_name
39600,German Pilsener,61,Jolly Pilsener
39637,Scotch Ale / Wee Heavy,94,Jolly Scotch Ale
55435,English Pale Ale,47,Jolly Belgian Honey Ale
39635,English Stout,50,Jolly Stout
77026,English Porter,49,Street Light Porter
18219,Doppelbock,37,Marburger Doppelbock
70497,American Strong Ale,19,Strong Ale
48990,American Amber / Red Ale,2,Szot Amber Ale
61732,Witbier,103,Breakside Wit
74587,Saison / Farmhouse Ale,92,Breakside Farmhouse Blonde
72909,American Stout,18,Breakside Oatmeal Stout
73796,Gose,62,Breakside Barrel-Aged Gose
76809,Milk / Sweet Stout,79,Breakside Coffee Cream Stout
70021,American Amber / Red Ale,2,Breakside Hoppy Amber
62208,Irish Dry Stout,67,Breakside Dry Stout
71767,Saison / Farmhouse Ale,92,Breakside Beach Saison
61731,Gose,62,Breakside Gose
72451,Witbier,103,Breakside Gin-Barrel Double Wit
6319,Lambic - Fruit,74,Girardin Framboise
76628,Witbier,103,Breakside Soursop Wheat
67268,American IPA,12,Breakside IPA
71768,American IPA,12,Breakside Mango IPA
72553,Saison / Farmhouse Ale,92,Breakside Farmhouse Grisette
71236,Scottish Gruit / Ancient Herbed Ale,96,Breakside Summer Gruit
76806,Saison / Farmhouse Ale,92,Breakside Cranberiè Bière D'Table
75195,Belgian IPA,23,Breakside Saison De Roxana
67270,American Strong Ale,19,Breakside Aztec
76965,Hefeweizen,65,Hefe
76211,Belgian Pale Ale,24,TB9 Pale
76202,American Double / Imperial IPA,9,Hop Test #1
76187,American Amber / Red Lager,3,TB8 Lager
76646,American Double / Imperial IPA,9,Double Overhead
75236,Saison / Farmhouse Ale,92,Thai Saison
73204,American Brown Ale,7,Clean Ocean Surfboards Brown Ale
72300,Munich Helles Lager,81,Helles Yeah
72301,American IPA,12,Head High IPA
72302,Oatmeal Stout,83,Shaka Oatmeal Stout
73293,American Pale Wheat Ale,16,Collaboration Cheer White Ale
73201,American Barleywine,4,Orange Blossom Barley Wine
7670,Euro Pale Lager,53,Birra Tirana
62492,Herbed / Spiced Beer,66,Fortezza
30533,Faro,56,Girardin Faro 1882
43161,Foreign / Export Stout,59,Verdi Imperial Stout
17210,Lambic - Unblended,75,Lambik (2 Year Old Unblended)
6352,Lambic - Unblended,75,Rare Vos
44953,Lambic - Unblended,75,Jonge Lambiek
51604,Faro,56,Girardin Dominicus
6351,Lambic - Unblended,75,Lambik (1 Year Old Unblended)
74089,Gueuze,63,Fond Gueuze Bierpallieters
6339,Euro Pale Lager,53,Ulricher Extra Lager
6338,Lambic - Fruit,74,Kriekenlambik
6350,Lambic - Unblended,75,Lambik (3 Year Old Unblended)
6317,Gueuze,63,Girardin Gueuze 1882 (Black Label)
39956,Belgian Strong Dark Ale,25,Red Hill Christmas Ale
8680,Gueuze,63,Girardin Gueuze 1882 (White Label)
6318,Lambic - Fruit,74,Girardin Kriek 1882
38182,Hefeweizen,65,Waldhaus Weisse
36704,Schwarzbier,93,Kaiser Black
36703,Keller Bier / Zwickel Bier,70,Kaiser Unfiltered
61759,English Bitter,43,Pump Fiction
62393,English Stout,50,Solstice Stout
31076,English Stout,50,Topper Stout
71884,American Pale Ale (APA),14,Pale Ale
61822,American Pale Wheat Ale,16,Ancient Wheat
56814,German Pilsener,61,Permagrin Pilsner
70506,American Strong Ale,19,508 Strong Ale
75802,American Double / Imperial IPA,9,508 DIPA
76906,Russian Imperial Stout,89,508 Montezuma Imperial Stout
72076,Belgian Strong Dark Ale,25,508 Belgian Strong Ale
70509,Munich Helles Lager,81,508 Lager
75801,California Common / Steam Beer,33,508 Galaxy Common
28057,Keller Bier / Zwickel Bier,70,Keltenbräu
17233,American Adjunct Lager,1,Waldhaus Spezial Bier
66617,Chile Beer,34,Hot Tamale!
17519,American Porter,17,Pacific Porter
17319,American Stout,18,Black Magic Stout
49601,American Stout,18,Maple Vanilla Stout
17150,Extra Special / Strong Bitter (ESB),55,Rat Dog ESB
67196,Vienna Lager,99,Winter Solstice Vienna Lager
17979,American Pale Ale (APA),14,Pinochle Pale Ale
17240,Hefeweizen,65,Great White Wheat
20538,Märzen / Oktoberfest,82,Oktoberfest
62059,Witbier,103,Solar Crystal Wit
50366,Russian Imperial Stout,89,Russian Imperial Stout
15529,American Amber / Red Ale,2,Hop On!
18575,German Pilsener,61,Waldhaus Diplom Pils
49600,Fruit / Vegetable Beer,60,Mr. Slates Gravel Berry Ale
15530,American IPA,12,British Bombay IPA
25465,American Amber / Red Ale,2,Mr. Toad's Wild Red Ale
17980,American Blonde Ale,6,Multnomah Village Golden
13531,Scottish Ale,95,Malt Madness Scotch Ale
17320,Fruit / Vegetable Beer,60,"Old Granny Smith, Green Apple Ale"
17488,Herbed / Spiced Beer,66,SpringTime Spiced Lager
51705,Lambic - Fruit,74,Sour Cherry Kriek
40415,Bock,31,Fürst Carl Weihnachtsbock
40375,Munich Helles Lager,81,Fürst Carl Urhell
40373,German Pilsener,61,Fürst Carl Premium Pils
40374,Munich Dunkel Lager,80,Fürst Carl Dunkel
40236,English Brown Ale,44,Kongens Bryghus Taffeløl
40238,Witbier,103,Kongens Bryghus Gaase Hvid
16226,American Adjunct Lager,1,Townsville Lager Lout
19350,American Pale Wheat Ale,16,Townsville Burdekin Gold
16225,English Pale Ale,47,Townsville Neds Red
19090,English Pale Ale,47,Townsville Diggers
17232,Keller Bier / Zwickel Bier,70,Waldhaus Ohne Filter
40923,American Pale Ale (APA),14,Northwest Pale Ale
43473,American Porter,17,Robusto Porter
40995,Rye Beer,90,Rye Weisse
36490,American IPA,12,Bombay IPA
66946,American IPA,12,Hop School Centennial
40896,Dunkelweizen,40,Schwartz Weizen
31087,Scotch Ale / Wee Heavy,94,Hopscotch
74564,American Stout,18,Vat Stout
40994,American Blonde Ale,6,Hop Gold
47239,Smoked Beer,97,Old Smoky
47275,American Amber / Red Ale,2,Amber Waves
11626,Irish Red Ale,68,Kilkinney's Irish Cream
74566,American Wild Ale,20,Sour Pumpkinhead
10457,Russian Imperial Stout,89,Century Stout
69299,American IPA,12,Hop School Warrior
43472,American Double / Imperial IPA,9,Double IPA
34410,Extra Special / Strong Bitter (ESB),55,Wilson's ESB
56903,Irish Dry Stout,67,Shamrock Stout
41134,Gose,62,Gose
56217,Milk / Sweet Stout,79,Sidamo Milk Stout
41295,American Strong Ale,19,Big Tex
41135,American Amber / Red Ale,2,Red Planet
40992,Oatmeal Stout,83,Oatmeal Stout
39102,Hefeweizen,65,Experimental Ale
49166,American Amber / Red Ale,2,Red Rye
40496,American Stout,18,Coffee Stout
41004,American Porter,17,Vanilla Porter
65715,American IPA,12,Hop School Nugget Single Hop IPA
28806,Belgian Strong Dark Ale,25,Grand Cru
39073,American Strong Ale,19,Double Red
43586,American Dark Wheat Ale,8,Black Wheat
10458,American Barleywine,4,Marley's Gnarley Barley Wine
62874,American Amber / Red Ale,2,Nut Bush
74563,American Pale Ale (APA),14,Sunburst
60222,American Dark Wheat Ale,8,Red Wheat
41296,Pumpkin Ale,85,Pumpkinhead
67458,American IPA,12,Hop School Crystal
41139,English Pale Ale,47,Longbow Ale
69334,American Blonde Ale,6,Moto Rally Blonde
41999,American Pale Ale (APA),14,Rye P.A.
60221,English Dark Mild Ale,45,Guy Smiley Mild
25564,American Dark Wheat Ale,8,Weizen Porter
37685,English Bitter,43,Trophy
47309,Smoked Beer,97,Smoke Out
44092,American Pale Wheat Ale,16,Sun Juice Wheat
44023,Hefeweizen,65,Edelweiss
11628,Weizenbock,100,Weizenbock
50186,American Black Ale,5,Black IPA
60279,American Porter,17,Barrel Porter
66179,American IPA,12,Hop School CTZ
39828,American Brown Ale,7,American Brown
62875,American Pale Ale (APA),14,Barrel Aged Pale Ale
64334,Dubbel,39,Double Madness
63529,Tripel,98,Tripple Madness
64412,Old Ale,84,Killicks Madness
68258,American Pale Wheat Ale,16,Hurricane Wheat
68257,Witbier,103,Killer Whale
68259,American Double / Imperial Stout,11,Seadevil Stout
75743,Fruit / Vegetable Beer,60,Jolly Roger Pumpkin Porter
68255,American Double / Imperial IPA,9,Hoptopus
68256,English Brown Ale,44,Bullhead Brown
77145,Irish Red Ale,68,Tiger Shark
27275,American Adjunct Lager,1,Byron Bay Premium Ale
41645,Doppelbock,37,Australian Crocodile
27701,Czech Pilsener,36,Bluetongue Traditional Pilsner
26304,Euro Pale Lager,53,Bluetongue Ginger
33471,American Adjunct Lager,1,Bluetongue Draught
36184,English Strong Ale,51,Bluetongue Vintage Ale 2005
49425,American Adjunct Lager,1,Bluetongue Premium Light
61566,Light Lager,76,Bondi Blonde Low Carb Lager
35783,English Porter,49,Hunter Old
20472,Euro Pale Lager,53,The Darwin Stubby
76986,Hefeweizen,65,Keiler Helles Weissbier
7822,Dunkelweizen,40,Winter Keller
38456,German Pilsener,61,Lohrer Pils
7995,German Pilsener,61,Urtyp 1878
37422,Dunkelweizen,40,Keiler Dunkel Weissbier
16260,Hefeweizen,65,Keiler Weibier
62942,American Pale Ale (APA),14,Weathered Vine Ale
46455,Dunkelweizen,40,Dark Wheat Ale
41226,Smoked Beer,97,Rauch Bock
47978,American Double / Imperial Pilsner,10,Atomic Punk IPL (India Pale Lager)
53009,American Porter,17,Bill's Porter
41227,Herbed / Spiced Beer,66,Season's Wheatings
44799,Keller Bier / Zwickel Bier,70,Hondo Keller Bier
46393,American IPA,12,Atomic Punk IPA
41222,Euro Pale Lager,53,Number 1
45312,Märzen / Oktoberfest,82,Oktoberfest
43719,Hefeweizen,65,Hefeweizen
42347,American Amber / Red Lager,3,Berwick Lager
41224,Fruit / Vegetable Beer,60,Peach Wheat
53292,American Porter,17,Figaro
65549,Doppelbock,37,Debilitator
55084,American Porter,17,Chocolate Raspberry Imperial Porter
75597,American Stout,18,High Town Stout
41890,English Brown Ale,44,Molly's Best Brown Ale
41225,Herbed / Spiced Beer,66,Cinnamon Boldy
68210,American Stout,18,Foxy Stout
75598,American Pale Ale (APA),14,West End Pale Ale
41891,American Pale Ale (APA),14,Pale Ale
41223,American Pale Lager,15,Dark Lager
50051,American Double / Imperial Stout,11,Bourbon Barrel Imperial Stout
43718,Czech Pilsener,36,Pilsner
58382,American Amber / Red Ale,2,Arden Amber
56706,Rauchbier,87,Rauchin' Rauch Bock 2010
63606,Herbed / Spiced Beer,66,SoulFire Spiced Ale
42260,Irish Dry Stout,67,Barley Town Stout
68288,American Amber / Red Lager,3,Red Bank Dark Lager
70592,American IPA,12,Xbeeriment Madraz IPA
67487,American Double / Imperial Stout,11,Xbeeriment Black Force One
65115,Flanders Red Ale,58,Xbeeriment Den Sure Kanon
48117,Quadrupel (Quad),86,Xbeeriment Quad
60049,Russian Imperial Stout,89,Whisky Woody
53334,American Wild Ale,20,Xbeeriment Den Sure Trækanon
70985,American Double / Imperial IPA,9,XBeeriment Hoppenheimer Imperial IPA
50756,American Stout,18,Xbeeriment Barack (Xbeeriment #44)
68296,American Porter,17,Chocolate Porter
24576,American Porter,17,Patriot Porter
18821,American Pale Wheat Ale,16,Deep River Wheat
41234,Doppelbock,37,Liberator Doppelbock
39675,Fruit / Vegetable Beer,60,Very Jerry
57733,American Porter,17,Espresso Porter
41260,American Stout,18,Vanilla Stout
52080,American Blonde Ale,6,Blonde Bombshell
30992,Fruit / Vegetable Beer,60,Blackberry Wheat
61148,American Porter,17,Espresso Vanilla Porter
72971,Hefeweizen,65,Hopfen Weisse
33340,American Barleywine,4,Barleywine
25710,American Pale Ale (APA),14,American Pale Ale
59280,Rye Beer,90,Dry Hopped Rye
25711,American Brown Ale,7,Nut Brown Ale
47873,Scotch Ale / Wee Heavy,94,Wee Heavy
47751,Keller Bier / Zwickel Bier,70,Dry Hopped Kellerbier
72970,American Amber / Red Ale,2,Dry Hopped Red Ale
26307,Märzen / Oktoberfest,82,Octoberfest
30651,Vienna Lager,99,Vienna Style Lager
18820,American Amber / Red Ale,2,Rocket's Red Ale
18819,American Pale Lager,15,Miss Liberty Lager
18822,American IPA,12,IPA
45941,Pumpkin Ale,85,Pumpkinhead Ale
40611,American Stout,18,Espresso Stout
41739,American Stout,18,Oak-Aged Stout
31602,Hefeweizen,65,El Hefeweizen
25506,Maibock / Helles Bock,78,Pale Bock Lager
27453,American Amber / Red Lager,3,Winterfest
25393,Oatmeal Stout,83,Oatmeal Stout
2818,Oatmeal Stout,83,Blue Point Oatmeal Stout
39616,Bock,31,Spaten Holiday Bock
11554,Light Lager,76,Modelo Light
63195,German Pilsener,61,Blue Point Brown Beaver Pilsner
2318,Vienna Lager,99,Blue Point Toasted Lager
904,Kristalweizen,71,Franziskaner Club-Weisse Kristalklar
8332,Munich Dunkel Lager,80,León
49672,Light Lager,76,Spaten Light
70819,Rye Beer,90,Rattlesnake Rye-PA
22927,American IPA,12,Krippled Kangaroo IPA
23546,American Porter,17,Porter Potty Porter
65075,American Brown Ale,7,Jobless Brown Ale
67341,American Strong Ale,19,Retired Bastard Ale
73887,American Double / Imperial Stout,11,Imperial Loon Stout
67607,American Pale Wheat Ale,16,No Wake Wheat
62665,American IPA,12,Golden IPA
65150,Witbier,103,Winter Wheat
76653,American Barleywine,4,"""The Camp"" Barleywine"
64193,Belgian Pale Ale,24,Bobhouse Bitter
62081,American Amber / Red Ale,2,Asquam Amber Ale
61978,American Stout,18,Halcyon Steamer Stout
30991,Extra Special / Strong Bitter (ESB),55,Bourbon ESB
9896,American Blonde Ale,6,Blue Point Double Blonde Ale
30750,Russian Imperial Stout,89,Blue Point (Sour) Cherry Imperial Stout
10664,Light Lager,76,Landmark Light Lager
68007,American Black Ale,5,Blue Point Oak Aged Toxic Sludge
22458,Belgian Pale Ale,24,Belgian Pale Ale
21958,Russian Imperial Stout,89,Blue Point Imperial Stout
2819,American Amber / Red Ale,2,Blue Point Winter Ale
22049,American Amber / Red Ale,2,Blue Point Crop Circle Extraterrestri - Ale Amber Ale
57905,Lambic - Unblended,75,Blue Point Lambic
34136,American Porter,17,Blue Point Porter
19345,American Pale Wheat Ale,16,Small Axe Golden Ale
49516,Rye Beer,90,Blue Point Whiskey Barrel Aged Rye Beer
47507,Rye Beer,90,Blue Point Rastafa Rye Ale
25052,Munich Helles Lager,81,Lager
36041,American Pale Ale (APA),14,Blue Point Spring Fling
50888,American IPA,12,Blue Point 10th Anniversary IPA
3268,German Pilsener,61,Blue Point Pilsner
47029,Dunkelweizen,40,Blue Point Dunkel Weiss
2708,American Pale Ale (APA),14,Blue Point Pale Ale
61769,Pumpkin Ale,85,Blue Point's Mother Pumpkin Ale
30009,Bock,31,Blue Point Spring Fest
49262,American Double / Imperial Pilsner,10,Blue Point Imperial Pilsner
32379,American Pale Wheat Ale,16,Hefeweizen
6623,Extra Special / Strong Bitter (ESB),55,Blue Point Extra Special Bitter
9699,American IPA,12,Blue Point IPA
45610,English Porter,49,Blue Point English Porter
74132,American IPA,12,Blue Point Wet Hops Experiment
59774,Hefeweizen,65,Blue Point Rye Knot Weisse
30028,American Pale Ale (APA),14,Blue Point Golden Ale
58981,American Pale Lager,15,Bell's Quinannan Falls Lager
3432,American Pale Ale (APA),14,Ironbound Ale
6622,Märzen / Oktoberfest,82,Blue Point Oktoberfest
27548,English Porter,49,Red Duck Porter
41390,Rye Beer,90,Blue Point Rye Knot Hop
49064,English Bitter,43,Blue Point Bruin Bitter
30234,American Pale Ale (APA),14,Blue Point Organic Ale
34972,American Double / Imperial IPA,9,Blue Point No Apologies Imperial IPA
6740,Fruit / Vegetable Beer,60,Apricot Wheat Ale
6739,American Pale Ale (APA),14,Lakeshore Light Ale
67142,American Amber / Red Ale,2,Lessing's
60730,American Black Ale,5,Blue Point Toxic Sludge
6743,American Double / Imperial IPA,9,Imperial Pale Ale
7747,American Double / Imperial Stout,11,Maple Oatmeal (Maypo) Stout
6741,American Amber / Red Ale,2,River City Red Ale
10216,Euro Pale Lager,53,Argo
18842,American Porter,17,Lost Arrow Porter
77093,American Amber / Red Ale,2,Blue Point French Oak Winter Ale
73047,Belgian IPA,23,Blue Point White IPA
71030,American Pale Ale (APA),14,Blue Point Delta Blue Session Ale
7746,Extra Special / Strong Bitter (ESB),55,American ESB
12696,Altbier,0,Route 66 Alt
10660,Witbier,103,Belgian Wit
6742,Märzen / Oktoberfest,82,Oktoberfest
10662,American Porter,17,Great Plains Porter
7743,American Pale Wheat Ale,16,Continental Wheat Ale
18191,Japanese Rice Lager,69,Tokachi Lager
18231,English Brown Ale,44,Brown Ale
18192,Fruit / Vegetable Beer,60,Hasukappu Tokachi
18190,Hefeweizen,65,Weizen
13925,Euro Dark Lager,52,Argo Dark
10846,Euro Pale Lager,53,Castel
11337,American Adjunct Lager,1,Argo Extra
33270,Dortmunder / Export Lager,38,Altmühltaler Gold-Export
33247,Munich Helles Lager,81,Altmühltaler Hell
69995,American Adjunct Lager,1,Harry's Premium Lager (HPL)
22575,American IPA,12,Bubblejack India Pale Ale
50218,American Double / Imperial IPA,9,Double Bubble
32972,American Adjunct Lager,1,333 Premium Export Beer
21709,American Adjunct Lager,1,Saigon Export
50771,Oatmeal Stout,83,Nevermore Chocolate Oatmeal Stout
75456,Rye Beer,90,Batch 1000
65775,American Brown Ale,7,Lyndale Brown Ale
20815,Scotch Ale / Wee Heavy,94,Winter Warmer
18738,American Amber / Red Ale,2,The Unforgiven Amber Ale
58295,Altbier,0,Über Alt
26322,Bock,31,Christoffel Bokbier
72018,Euro Pale Lager,53,Christoffel Double Hopped
46952,Euro Strong Lager,54,Christoffel Nobel
69621,Euro Strong Lager,54,Christoffel Nobel Dry Hopped Bramling Cross
34579,Belgian Pale Ale,24,Christoffel Werelds Winterbier
67070,Bock,31,Christoffel Dry-hopped Bokbier
73403,Dunkelweizen,40,Wet Hopped Christoffel Wijs
2008,Euro Pale Lager,53,Christoffel Bier
48275,Dubbel,39,Christoffel Dubbel
35133,Munich Helles Lager,81,Mühlfelder Helles
35135,Hefeweizen,65,Mühlfelder Weizen
65774,American Brown Ale,7,Imperial Coffee Brown
61737,Belgian Pale Ale,24,Automatic Sex Panther Strong Pale Ale
67573,Oatmeal Stout,83,Automatic Coffee Rain Oatmeal Stout
48195,Belgian Pale Ale,24,Automatic
63801,American Amber / Red Ale,2,6450 Red Ale
56883,Oatmeal Stout,83,Automatic Chocolate Rain Oatmeal Stout
73265,English Dark Mild Ale,45,Donndubhan
66921,Tripel,98,Brew Monkey
70182,American Wild Ale,20,Sour
55008,Hefeweizen,65,Wheatlander Hefe-weizen
49290,English India Pale Ale (IPA),46,IPA
56568,American Brown Ale,7,Indian Boundary Ale
56569,Oatmeal Stout,83,Dolomite Oatmeal Stout
64794,American Stout,18,Maple Stout
71506,American Pale Ale (APA),14,Plow Match Pale Ale
56567,American Amber / Red Ale,2,Old Chicago Amber
64939,Russian Imperial Stout,89,Ukrainium Krusher
73269,Belgian IPA,23,Friends With Benefits
65177,Winter Warmer,102,Frostbite
70903,Witbier,103,Wisdom & Wit
56570,American Double / Imperial IPA,9,Flying Pig Imperial IPA
70444,Fruit / Vegetable Beer,60,Professor Darnell's Berry Ale
70443,Doppelbock,37,Nibulator
63417,American Blonde Ale,6,Electric Park Golden Ale
62013,American Pale Ale (APA),14,Pilcher Pale Ale
76237,American Stout,18,Sugar Bush Stout
61770,Herbed / Spiced Beer,66,Springbrook Honey Heather Ale
62417,Scotch Ale / Wee Heavy,94,Bourbon Barrel Aged Scotch Ale
53471,American Double / Imperial IPA,9,Victoria
49292,American Blonde Ale,6,Blonde
49291,American Pale Ale (APA),14,Pale Ale
67690,Russian Imperial Stout,89,Russian Imperial Stout (Bourbon Barrel Aged)
61850,American Strong Ale,19,Vanilla Victoria
72601,American Pale Ale (APA),14,Session IPA
68179,American Porter,17,Pepin The Short Porter
63279,Belgian Strong Dark Ale,25,Black Dahlia
49293,American Brown Ale,7,Brown Ale
72602,Belgian Strong Dark Ale,25,Belgian Strong Dark Ale
48524,Euro Pale Lager,53,"TOMP Guldkällan 4,8%"
48944,Euro Pale Lager,53,"TOMP Guldkällan 5,7%"
31035,Russian Imperial Stout,89,Russian Stoat
24486,German Pilsener,61,Birra Morena Standard
28064,Low Alcohol Beer,77,Drive Beer
4957,English Porter,49,Porter
58319,American Pale Ale (APA),14,Ale
37835,Vienna Lager,99,Spring Lager
10528,Euro Pale Lager,53,Doctor Diesel
25632,Czech Pilsener,36,Bohemia
10566,Euro Pale Lager,53,Pit Svetloe
13605,Euro Dark Lager,52,Amur Pivo Tyemnoye
27811,Russian Imperial Stout,89,Winter Stout (Russian Imperial Stout)
11531,Euro Pale Lager,53,Amur Pivo Svetloye
12603,Euro Pale Lager,53,Triy Medvedya Svetloye
11754,Euro Strong Lager,54,Amur Pivo Krepkoye
10642,Euro Strong Lager,54,PIT Krepkoye
28421,Hefeweizen,65,Königsberg Weiss
10641,Dortmunder / Export Lager,38,PIT Export
10921,Euro Strong Lager,54,Triy Medvedya (3 Bears)
11417,Euro Pale Lager,53,Königsberg Pale
11418,Munich Dunkel Lager,80,Königsberg Dark
22941,American Adjunct Lager,1,PIT Acapulco
29232,Light Lager,76,PIT Extreme
